0h_01	0h_02	0h_03	0h_04	0h_05	0h_06	4h_01	4h_02	4h_03	4h_04	4h_05	4h_06	24h_01	24h_02	24h_03	24h_04	24h_05	24h_06	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Peptides 0h_01	Peptides 0h_02	Peptides 0h_03	Peptides 0h_04	Peptides 0h_05	Peptides 0h_06	Peptides 4h_01	Peptides 4h_02	Peptides 4h_03	Peptides 4h_04	Peptides 4h_05	Peptides 4h_06	Peptides 24h_01	Peptides 24h_02	Peptides 24h_03	Peptides 24h_04	Peptides 24h_05	Peptides 24h_06	Protein IDs	Majority protein IDs	Protein names	Gene names	id
26.2190036773682	24.1367130279541	25.9921989440918	24.8311653137207	24.3612785339355	26.1620979309082	26.5001487731934	26.4886264801025	26.2794647216797	26.4917640686035	25.6711711883545	26.2026214599609	26.6566276550293	26.5442752838135	26.6804313659668	26.5039730072021	26.5954818725586	26.5761451721191				18	18	16	31.3	31.3	29.2	103.75	0	76.97	4087000000	46	82	4	1	2	2	1	5	7	9	7	5	1	6	5	7	8	5	7	6	Q921M8;A0A0A6YW28;P35123;Q6NXV6;Q3TEX8;A0A0A6YVY7;Q5DTK8;Q3TPN5;A0A0A6YW63;A0A0A6YWM7;Q3TQZ9;Q3TFK2;Q8C0C2;Q99K46;Q8BX45;Q5DTP2	Q921M8;A0A0A6YW28;P35123;Q6NXV6;Q3TEX8;A0A0A6YVY7;Q5DTK8;Q3TPN5	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 4	Usp4	66
24.8708057403564	25.920015335083	25.2482242584229	25.7846412658691	25.08957862854	24.854305267334	25.804594039917	24.0741214752197	25.4567604064941	25.0531539916992	24.5074653625488	25.4585762023926	25.4390144348145	25.5627307891846	25.391414642334	24.5648136138916	25.8030185699463	25.8602466583252				13	13	13	15.1	15.1	15.1	146.71	0	35.866	1307700000	62	40	1	1	3	2	0	1	4	2	2	5	2	6	4	3	3	0	3	3	A0A0A6YW53;B7ZNR8;B2RUE8;A0A0A6YWR8;A0A0A6YWM8;F8VPL5;B7ZNR9;Q6ZQ68;E9PVG7;P97820;Q3UTY9;E0CXD6;E0CZD7;E0CY98;B2RXX2;E9PUL9;B9EKN8;B2RQ80;P83510-2;E0CZF8;P83510;Q571L1;F7AMS7;B2RY17;Q9JM52;Q5SXG1;Q7TT13;Q5SXG3;G3X9G2;Q9JM52-2;Q9JM52-3;A0A0A6YVZ8;A0A0A6YWJ2	A0A0A6YW53;B7ZNR8;B2RUE8;A0A0A6YWR8;A0A0A6YWM8;F8VPL5;B7ZNR9;Q6ZQ68;E9PVG7;P97820;Q3UTY9	Mitogen-activated protein kinase kinase kinase kinase 4	Map4k4;mKIAA0687	67
24.868034362793	23.6403198242188	24.6477909088135	24.5007915496826	24.955753326416	25.1326675415039	25.5027294158936	24.8238620758057	24.4937496185303	24.8160190582275	24.1187973022461	24.7954807281494	25.97340965271	25.0865535736084	24.141918182373	24.7021541595459	25.9496459960938	25.8746814727783				2	2	2	11.5	11.5	11.5	33.32	0	4.3003	332620000	13	18	1	0	2	0	0	1	2	2	2	2	0	1	0	1	1	0	0	0	Q3TQS1;Q8BVS5;A0A0A6YWC2;F6U5V1	Q3TQS1;Q8BVS5;A0A0A6YWC2;F6U5V1		Larp1b	69
26.0886726379395	25.6972885131836	26.3519496917725	24.292573928833	26.5155086517334	26.106912612915	26.1096057891846	25.8778324127197	26.6210079193115	26.6045589447021	26.2393970489502	24.0872821807861	26.3982601165771	26.1755809783936	26.0741863250732	26.0838947296143	26.3087787628174	26.0161228179932				11	11	11	16.6	16.6	16.6	146.28	0	76.509	2708000000	64	66	4	4	4	1	4	2	6	3	3	5	4	1	3	3	6	6	3	4	A0A0A6YWX1;J3KMM1;Q3UJD6-2;Q3UJD6;E9Q9M5;A0A0A6YWN9;A0A0A6YX42	A0A0A6YWX1;J3KMM1;Q3UJD6-2;Q3UJD6;E9Q9M5;A0A0A6YWN9	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 19	Usp19	71
27.4526195526123	27.5176582336426	27.5747756958008	27.5024108886719	27.4558353424072	27.6094284057617	27.6151237487793	27.6372013092041	27.661937713623	27.489070892334	27.4863872528076	27.5328941345215	27.6843166351318	27.6716194152832	27.7270889282227	27.7336978912354	27.7917251586914	27.7477207183838				21	21	21	55.7	55.7	55.7	54.108	0	323.31	19278000000	25	215	12	10	14	10	11	15	13	18	14	15	9	14	14	9	14	13	10	10	A0A0A6YX18;Q8BVE3;A0A0A6YWP6;Q3U9S9;A0A0A6YVU0;A0A0A6YW86	A0A0A6YX18;Q8BVE3;A0A0A6YWP6	V-type proton ATPase subunit H	Atp6v1h	72
26.6324253082275	26.8548374176025	26.6757297515869	26.7114849090576	26.199010848999	26.6200294494629	26.8371353149414	26.6603050231934	26.8557872772217	26.7715282440186	26.581470489502	26.5294418334961	26.2500476837158	26.3853492736816	26.2428722381592	26.11354637146	26.5102062225342	26.5403785705566				14	11	11	46.3	40.8	40.8	43.165	0	95.064	4919600000	19	101	6	6	7	6	7	5	9	9	8	7	7	7	6	4	7	4	4	4	A0A0A6YX73;Q8K1M3;P12367;A0A0A6YY28;Q9CYV3	A0A0A6YX73;Q8K1M3;P12367;A0A0A6YY28	cAMP-dependent protein kinase type II-alpha regulatory subunit	Prkar2a	74
27.067533493042	26.9877185821533	27.0287570953369	26.8189716339111	26.8974685668945	26.8211631774902	27.0347518920898	26.9442481994629	27.1501560211182	26.6741142272949	26.9488220214844	27.1757888793945	26.9737758636475	26.9508247375488	27.1513175964355	26.8770122528076	27.0042095184326	27.2630233764648				12	12	12	20.6	20.6	20.6	80.357	0	61.396	7974100000	31	138	5	8	9	6	6	8	9	9	8	9	8	7	6	8	7	6	10	9	E9Q589;A0A0A6YY47;E9QB01;P13595-3;P13595-2;P13595;A0A0A6YWU2;P13595-4;A0A0A6YY91;Q6LBT4;Q61945;O08909	E9Q589;A0A0A6YY47;E9QB01;P13595-3;P13595-2;P13595;A0A0A6YWU2;P13595-4;A0A0A6YY91	Neural cell adhesion molecule 1	Ncam1	81
27.4142551422119	27.3666133880615	27.3459587097168	27.5699329376221	27.3532962799072	27.4014549255371	27.1810131072998	27.0279140472412	27.3161373138428	27.0023880004883	27.13330078125	27.1048965454102	27.1667213439941	26.8976993560791	27.0393619537354	26.9359569549561	26.9104499816895	27.1325168609619				22	22	22	45.1	45.1	45.1	61.461	0	189.39	16438000000	25	247	14	13	14	11	15	15	14	14	14	13	15	17	12	11	12	8	13	15	A0A0B4J1E2;Q9CSN1;Q3TM37;Q9CV75;Q80VH1	A0A0B4J1E2;Q9CSN1;Q3TM37	SNW domain-containing protein 1	Snw1	83
26.5796031951904	26.6856536865234	26.6358871459961	26.9121646881104	26.3280372619629	26.62477684021	25.0630760192871	26.4135608673096	26.6543083190918	26.5414867401123	26.4301223754883	26.7623062133789	26.6249160766602	26.379940032959	26.1826057434082	26.4865417480469	26.3546085357666	26.7395668029785				11	11	11	49.4	49.4	49.4	37.357	0	37.194	3321400000	19	61	5	3	6	4	2	5	1	4	3	4	3	6	4	2	1	3	2	2	A0A0F6AIX5;Q8BVA5;A0A0F6AIX6;A0A1W2P7C8;Q8BVA5-2;A0A1W2P7T7;A0A1W2P820;A0A1W2P6L7;Q8BVA5-3;A0A1W2P6J8;A0A1W2P856;A0A1W2P6H0;Q8BVA5-4;A0A1W2P818	A0A0F6AIX5;Q8BVA5;A0A0F6AIX6;A0A1W2P7C8;Q8BVA5-2;A0A1W2P7T7	UPF0554 protein C2orf43 homolog		86
26.2313251495361	26.228796005249	26.3112926483154	26.2621803283691	26.4520225524902	26.3427753448486	26.522439956665	26.2802085876465	26.1054553985596	26.3581695556641	26.572940826416	26.2573146820068	26.3913116455078	26.5688457489014	26.5883502960205	26.5475578308105	26.4677295684814	26.259973526001				15	15	15	20.4	20.4	20.4	111.51	0	44.253	4508400000	53	92	3	2	8	4	3	7	9	7	5	3	4	7	4	7	4	5	7	6	A2AKI5;A0A0F7IQ06;P43406;Q3U4C8;Q80Y67;F6W6Q6	A2AKI5;A0A0F7IQ06;P43406;Q3U4C8	Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain	Itgav	87
28.350980758667	28.2039184570313	24.4838180541992	27.5239505767822	24.7425479888916	25.0199604034424	24.8024215698242	23.9199104309082	24.6595916748047	24.5908985137939	23.6969394683838	25.3814468383789	25.5451793670654	24.2685317993164	25.1255474090576	24.1176643371582	24.7047023773193	25.8919506072998				3	3	3	42.4	42.4	42.4	6.5243	0	7.6628	6970700000	4	25	2	2	1	2	1	1	1	1	1	2	0	1	1	1	1	2	1	0	Q61935;A0A0G2JDM3;A0A0G2JDW2;P09542;A0A087WRZ7;Q545G5;E9PWG4;Q6PCW9;Q545T7;P05977-2;P05977	Q61935;A0A0G2JDM3;A0A0G2JDW2;P09542;A0A087WRZ7;Q545G5;E9PWG4;Q6PCW9;Q545T7;P05977-2;P05977	Myosin light chain 3;Myosin light chain 1/3, skeletal muscle isoform	Myl3;Myl1	89
25.1886653900146	23.9625473022461	25.4824180603027	25.4518642425537	24.9292869567871	24.9534931182861	24.1568984985352	25.0467376708984	25.0590362548828	25.301628112793	24.9820690155029	24.6935977935791	24.5849876403809	25.7875576019287	25.4413814544678	24.9516849517822	25.0269527435303	25.6543674468994				3	3	3	8.7	8.7	8.7	31.315	0.0014941	2.1697	459970000	17	27	1	1	2	2	1	3	1	1	3	2	1	3	1	1	1	1	1	1	A0A0G2JDP0;B9EJR4;O35387;A0A0G2JGR0;Q8R5I5;Q3UXX9;A0A0G2JE46;A0A0G2JEE6;A0A0G2JFF9	A0A0G2JDP0;B9EJR4;O35387;A0A0G2JGR0;Q8R5I5;Q3UXX9;A0A0G2JE46	HCLS1-associated protein X-1	Hax1	91
24.7368202209473	25.5897846221924	24.0321388244629	24.9175281524658	24.6158123016357	24.4928684234619	25.932897567749	24.9706764221191	23.9387283325195	26.247896194458	24.9023208618164	26.4782009124756	26.1328887939453	25.9375743865967	26.0390472412109	26.4204692840576	26.3705940246582	26.1686916351318				9	8	1	28.8	26.3	3.5	56.288	0	27.383	1184000000	24	31	1	2	1	1	1	2	3	2	2	6	2	5	5	4	3	4	3	6	Q05DL4;A0A0G2JDV3;L7N1X8;Q7TMV8;Q2M1J9;Q29RG2;Q000W5;Q8BTS3;Q6PG83;Q3U8G5;Q9D3E4;Q2V6D6	Q05DL4;A0A0G2JDV3;L7N1X8;Q7TMV8;Q2M1J9;Q29RG2;Q000W5		Mpa2l;Gbp6;Gbp10	92
28.8696784973145	29.2101802825928	24.6559295654297	28.8139667510986	25.1790256500244	23.8730888366699	25.4050464630127	24.5263423919678	29.3368587493896	29.4715213775635	29.2588520050049	24.7655086517334	29.2427272796631	29.1662178039551	29.3089752197266	24.4238204956055	29.3194999694824	29.3198871612549				10	2	2	48.8	15.9	15.9	9.2327	0	13.459	12596000000	4	30	6	8	7	8	8	5	5	7	8	5	6	4	7	6	4	6	6	7	A0A0G2JDW7;Q6ZWU9;A0A0G2JEX7;A0A0G2JG29	A0A0G2JDW7;Q6ZWU9;A0A0G2JEX7;A0A0G2JG29	40S ribosomal protein S27	Rps27	93
24.2521381378174	24.2479496002197	24.4893779754639	24.9025592803955	25.4110546112061	23.8130550384521	25.0008850097656	25.3640937805176	24.6684131622314	25.3561210632324	26.021032333374	25.3722877502441	26.7214546203613	24.3235416412354	25.176607131958	24.397066116333	25.6600208282471	25.0637760162354				7	3	3	6.1	2.2	2.2	170.43	0	5.4955	435830000	51	24	1	1	1	2	1	3	5	3	4	5	1	4	1	1	2	1	1	2	A0A1W2P6X1;E9QKG6;A0A0G2JDZ9;E9Q804;Q99NH0-2;Q99NH0-3;Q99NH0;F7DD37;F6YYD3;Q3U5I3	A0A1W2P6X1;E9QKG6;A0A0G2JDZ9;E9Q804;Q99NH0-2;Q99NH0-3;Q99NH0	Ankyrin repeat domain-containing protein 17	Ankrd17	94
24.7089061737061	24.7307605743408	25.0399227142334	24.2483463287354	25.7580013275146	26.3382930755615	26.1076927185059	23.7217597961426	24.9245929718018	26.0573635101318	24.2582588195801	26.514440536499	24.752950668335	25.0136203765869	25.1412372589111	24.0376777648926	24.7546634674072	24.8829593658447				5	5	4	17.7	17.7	13.6	26.998	0	9.205	1128000000	10	20	1	0	1	0	1	2	2	2	1	4	1	3	1	1	2	0	2	0	A0A0G2JER9;O54946-2;O54946;Q9DAN5;G3X8S5;A0A0G2JGN9;A0A0G2JEI3;A0A087WP03;F6YRQ2;Q3MI10;Q3MI09;Q9QYI5-2;Q9QYI5-1;Q9QYI8	A0A0G2JER9;O54946-2;O54946;Q9DAN5;G3X8S5;A0A0G2JGN9;A0A0G2JEI3	DnaJ homolog subfamily B member 6	Dnajb6	99
24.6520881652832	31.0345935821533	26.0489559173584	31.1376056671143	31.2156982421875	31.0994262695313	24.2689399719238	25.7515258789063	24.296012878418	24.0943508148193	25.4450969696045	24.2777404785156	23.7324752807617	24.8701667785645	31.2592887878418	24.9171504974365	30.9549770355225	24.9280414581299				3	3	3	7.8	7.8	7.8	45.891	0	3.764	22546000000	24	18	1	2	1	2	2	2	0	1	2	1	1	1	1	1	2	0	2	0	Q8K2Z1;A0A0G2JF30;G3UW75;Q8BUL5	Q8K2Z1;A0A0G2JF30;G3UW75;Q8BUL5	Kelch-like protein 7	Klhl7	102
27.2255458831787	27.2961406707764	27.0269660949707	27.3037376403809	27.0367431640625	27.230318069458	26.9193439483643	27.0943622589111	27.287712097168	27.1620216369629	26.5202236175537	26.770393371582	27.093355178833	26.8737316131592	27.3139762878418	27.2356224060059	27.4437961578369	27.139949798584				19	19	19	48.7	48.7	48.7	61.608	0	65.463	6874900000	23	130	10	6	8	7	7	4	8	9	9	7	4	8	9	7	7	4	7	6	A0A0G2JFB2;Q6PGG8;Q80VL1;A0A0G2JFE0;A0A0G2JE08;A0A0G2JFP5;A0A0G2JEH9	A0A0G2JFB2;Q6PGG8;Q80VL1;A0A0G2JFE0;A0A0G2JE08	Tudor and KH domain-containing protein	Tdrkh	103
26.8267498016357	26.8440990447998	26.7083301544189	26.6293697357178	26.7385368347168	27.0324401855469	26.8859977722168	26.9451427459717	26.860767364502	26.7035865783691	26.6904582977295	27.0404071807861	26.7068824768066	26.6267280578613	26.8042736053467	26.5102195739746	26.9074745178223	26.75417137146				20	20	20	32.8	32.8	32.8	117.25	0	137.28	7251100000	51	139	10	9	8	5	8	13	7	10	9	8	8	11	7	9	5	7	5	5	A0A0G2JFJ6;Q7TPD0;A0A4X7;Q7TPD0-2	A0A0G2JFJ6;Q7TPD0	Integrator complex subunit 3	Ints3	104
25.30055809021	25.2111186981201	26.4023666381836	24.1153392791748	24.5448246002197	24.5729351043701	24.0918979644775	24.8939247131348	24.7812614440918	24.3386459350586	24.7563514709473	24.369556427002	25.3063793182373	23.7282314300537	26.280668258667	26.0841178894043	24.7664813995361	26.4071407318115				3	3	3	39.1	39.1	39.1	10.82	0.00022376	2.9288	917870000	4	12	0	0	2	1	0	0	1	2	0	1	0	0	1	1	2	2	1	2	Q8K0C8;A0A0G2JFK4;S4R231	Q8K0C8;A0A0G2JFK4	Cytochrome c oxidase assembly protein COX19	Cox19	105
28.4087600708008	28.3923110961914	28.3829441070557	28.4745235443115	28.4640407562256	28.3446884155273	28.4086380004883	28.4094085693359	28.5433673858643	28.5681934356689	28.5157413482666	28.4438743591309	28.1683959960938	28.189474105835	28.216739654541	28.1963863372803	28.2504272460938	28.2509689331055				37	30	30	49.7	44.2	44.2	67.195	0	323.31	37813000000	31	319	23	24	21	23	25	23	21	18	20	21	21	23	19	20	18	22	21	21	Q0P6B2;Q3TUE1;A0A0G2JGW9;A0A0G2JFY5;Q3UUU2;Q91WJ8;A0A0G2JG00;Q91WJ8-2;Q3TIS5;A0A0G2JFK2;A0A0G2JG96;A0A0G2JGV9	Q0P6B2;Q3TUE1;A0A0G2JGW9;A0A0G2JFY5;Q3UUU2;Q91WJ8;A0A0G2JG00;Q91WJ8-2;Q3TIS5;A0A0G2JFK2	Far upstream element-binding protein 1	Fubp1	109
24.4698429107666	30.4121570587158	30.525707244873	25.4196166992188	25.4198818206787	23.8292484283447	30.5882606506348	25.4082469940186	30.2395668029785	30.6037292480469	24.2788105010986	23.83811378479	24.3195381164551	30.5093746185303	30.6976013183594	24.5237140655518	30.7303638458252	30.540470123291				3	3	3	43.6	43.6	43.6	9.0621	0	21.207	14280000000	5	26	1	2	2	1	1	1	2	1	2	2	1	1	2	2	3	1	2	2	A0A0G2JGD2;Q545V2;P07091	A0A0G2JGD2;Q545V2;P07091	Protein S100;Protein S100-A4	S100a4	110
26.1147575378418	25.7537631988525	26.045934677124	25.6324520111084	24.9036178588867	26.3995971679688	26.1240196228027	25.8738956451416	26.0322513580322	25.727388381958	26.1066741943359	26.1447601318359	26.2224712371826	26.3769798278809	26.1311626434326	24.7883586883545	25.5623531341553	25.9790191650391				21	21	21	25	25	25	133.03	0	61.521	4450700000	75	121	10	4	7	5	3	10	12	10	10	7	8	11	8	8	9	1	5	7	A0A0G2JGL8;Q99PU8-2;Q99PU8;Q99PU8-3;Q80TP6;A0A0G2JGL1;A0A0G2JFR1;A0A0G2JGD9;A0A0G2JGY7;A0A0G2JE53	A0A0G2JGL8;Q99PU8-2;Q99PU8;Q99PU8-3;Q80TP6	Putative ATP-dependent RNA helicase DHX30	Dhx30;mKIAA0890	111
25.367073059082	25.1991291046143	26.1179313659668	26.1290607452393	26.3424186706543	26.2634887695313	25.891918182373	25.690990447998	25.9195041656494	25.9649925231934	24.9674224853516	26.229621887207	24.6000118255615	26.0655632019043	25.8099021911621	24.411376953125	26.0862445831299	25.0135688781738				7	3	1	66.7	23	8.2	20.586	0	12.691	1615100000	10	35	4	3	6	6	5	6	6	5	7	7	5	7	4	5	6	5	6	4	A0A0G2JGP4;Q9D091;Q3UCX0;Q4FJP3;P08556;A0A0G2JE25;Q3TMF4;A0A0G2JGM2;B2KGV5;Q9QWR5;Q53WZ3;Q675B0;E9Q8V2;E9PVD5;A0A0N4SVY1	A0A0G2JGP4;Q9D091;Q3UCX0;Q4FJP3;P08556;A0A0G2JE25;Q3TMF4	GTPase NRas	Nras	112
26.1737518310547	26.1666831970215	26.1687507629395	26.173770904541	26.2473335266113	26.4696254730225	26.5073947906494	26.4844226837158	26.6353340148926	26.8777141571045	26.5272369384766	26.9727897644043	26.6936511993408	26.7135829925537	26.5788822174072	26.7018699645996	26.8373775482178	26.739953994751				10	10	10	23.8	23.8	23.8	70.306	0	38.308	4521700000	27	77	3	3	3	2	5	5	5	3	4	5	4	6	4	4	4	6	6	6	Q3UYM1;A0A0G2JGQ4;P54729;A0PJ90;A0JLP6	Q3UYM1;A0A0G2JGQ4;P54729;A0PJ90;A0JLP6	NEDD8 ultimate buster 1	Nub1	113
26.0348148345947	26.5886363983154	25.9535140991211	24.5148239135742	24.9674377441406	26.0093460083008	26.4205169677734	25.8722991943359	25.8501453399658	26.1437492370605	26.2031440734863	26.6336727142334	26.2458305358887	26.5800342559814	26.7584991455078	26.6804313659668	26.7202548980713	26.9823970794678				10	10	10	33.3	33.3	33.3	40.355	0	52.117	2669900000	19	63	2	4	3	1	1	2	3	4	2	4	2	6	2	3	5	4	5	7	Q8VDT3;Q80VB6;Q3UGP0;Q8BRN4;Q9JLM7;A0A0G2JGQ6;A3KN70;Q8CHG1;Q9JLM8-2;Q9JLM8;A0A0G2JGR9;Q3V349;Q9CXL6;Q6PGI2;Q8C852;O88809	Q8VDT3;Q80VB6;Q3UGP0;Q8BRN4;Q9JLM7;A0A0G2JGQ6;A3KN70;Q8CHG1;Q9JLM8-2;Q9JLM8	Serine/threonine-protein kinase DCLK1	Dclk1	114
28.0428600311279	28.2847595214844	27.9174098968506	28.0849170684814	28.371524810791	28.1382904052734	28.0449981689453	28.0823307037354	28.1100845336914	28.3005981445313	28.1116771697998	27.924337387085	28.2897796630859	28.4650936126709	28.3703193664551	28.3440952301025	28.3905906677246	28.3403644561768				24	24	19	51.2	51.2	40.5	60.004	0	309.69	19854000000	28	228	9	13	13	10	11	12	10	16	14	15	10	12	14	13	15	14	11	14	E9Q1T1;A0A0G2JGS4;Q6PHZ2-5;Q6PHZ2;E9Q1W0;Q6PHZ2-2;Q6PHZ2-4;E9Q1V9;Q8C8X9;Q8CCM0;O70459;Q3V1X9;E9PXV3;F6RWZ9;Q8C4I3;F8WIS9;E9QAJ4;Q80TN1;D6RDQ8;P11798;F6WHR9	E9Q1T1;A0A0G2JGS4;Q6PHZ2-5;Q6PHZ2;E9Q1W0;Q6PHZ2-2;Q6PHZ2-4;E9Q1V9;Q8C8X9;Q8CCM0	Calcium/calmodulin-dependent protein kinase type II subunit delta	Camk2d	115
25.9022617340088	25.9914646148682	26.0115985870361	25.9421691894531	25.8958988189697	25.848762512207	24.413387298584	24.3693771362305	25.8025493621826	25.7312259674072	23.6450290679932	24.5361099243164	25.8874626159668	25.5965709686279	24.9575061798096	25.7131900787354	25.4758605957031	24.072452545166				10	10	10	7.7	7.7	7.7	247.71	0	26.737	1100300000	118	31	4	3	2	3	2	2	0	4	2	3	0	2	3	0	2	0	1	0	K3W4P2;A0A0G2JH17;Q6P4S8;Q0KK53;Q3U1N8	K3W4P2;A0A0G2JH17;Q6P4S8;Q0KK53	Integrator complex subunit 1	Ints1;KIAA1440	116
25.0138130187988	24.138692855835	25.358772277832	23.7740955352783	24.8570861816406	23.8085422515869	25.4088573455811	24.6648254394531	23.835391998291	24.5704822540283	23.7136421203613	25.3531951904297	24.4318084716797	25.1795349121094	25.3509044647217	25.1702861785889	25.2586097717285	24.8338031768799				4	4	4	13.1	13.1	13.1	51.926	0	8.0156	593310000	18	16	1	0	2	1	0	1	2	1	0	0	0	2	0	2	3	0	2	1	Q3U6F1;E9Q7W0;Q3UM17;A0A0J9YTV5;P31266-2;P31266;A0A0J9YVE0	Q3U6F1;E9Q7W0;Q3UM17;A0A0J9YTV5;P31266-2;P31266	Recombining binding protein suppressor of hairless	Rbpj	121
28.7178707122803	28.5030555725098	28.7300071716309	28.2537670135498	28.5306262969971	28.4985733032227	28.7319831848145	28.7371520996094	28.7089881896973	28.9933185577393	28.5864906311035	29.1456451416016	28.6644821166992	28.748327255249	28.8673229217529	28.8413715362549	28.7652816772461	28.8873348236084				37	37	24	72.9	72.9	50.8	48.978	0	323.31	32788000000	21	291	11	14	15	7	13	17	18	19	15	19	16	20	16	15	18	19	20	16	A0A0J9YTY0;A0A0J9YUL3;Q8C1B7-3;Q8C1B7-2;Q8C1B7;A0A0J9YVA6;A0A0J9YUV6	A0A0J9YTY0;A0A0J9YUL3;Q8C1B7-3;Q8C1B7-2;Q8C1B7	Septin-11	Sept11	122
28.6768398284912	28.8352394104004	28.6831798553467	28.7166290283203	28.8243846893311	28.778938293457	28.6583995819092	28.5792789459229	28.9432983398438	28.7728176116943	28.7519702911377	28.7098751068115	28.9176940917969	28.9394359588623	28.8089752197266	28.9015598297119	28.7473678588867	28.7818813323975				20	20	16	51.7	51.7	43.1	46.527	0	267.85	27619000000	19	216	11	12	13	12	13	11	10	11	11	9	13	11	13	9	12	9	13	9	A0A0J9YU62;O88712-2;O88712;A0A0J9YUM4;O88712-3;A0A0J9YTW3;A0A0J9YUR5;A0A0J9YVI3;A0A0J9YU66	A0A0J9YU62;O88712-2;O88712;A0A0J9YUM4;O88712-3;A0A0J9YTW3	C-terminal-binding protein 1	Ctbp1	123
31.3490524291992	31.1453418731689	31.5346851348877	31.1955413818359	31.3015480041504	31.4521389007568	31.8896141052246	31.9189395904541	31.9089202880859	32.3171882629395	31.8872909545898	32.0297012329102	31.7756080627441	31.8770847320557	31.7613315582275	31.7908325195313	31.7900943756104	31.8475227355957				29	29	21	82.6	82.6	59	20.303	0	323.31	193230000000	5	298	16	15	15	19	15	14	14	15	17	18	20	16	21	16	18	19	20	21	Q8C7C4;Q8BNM0;A0A0J9YUZ4;Q58EV5;Q497Z6;P63158;Q8BQ02;Q6P202;A0A0J9YUD8;Q3UBK2;Q3UJK0;D3YZ18;D3YVC6;Q8CH24;Q80YZ1	Q8C7C4;Q8BNM0;A0A0J9YUZ4;Q58EV5;Q497Z6;P63158;Q8BQ02;Q6P202;A0A0J9YUD8;Q3UBK2;Q3UJK0;D3YZ18;D3YVC6	High mobility group protein B1	Hmgb1	128
25.4933834075928	26.0674514770508	25.4332313537598	25.0677967071533	24.5894355773926	24.3712863922119	24.9820289611816	25.8373527526855	23.9886150360107	24.2702808380127	24.4211444854736	25.2031536102295	24.9477634429932	23.8338966369629	25.3777160644531	24.0414123535156	23.9656829833984	24.6867980957031				4	4	4	15.3	15.3	15.3	41.781	0	27.889	615230000	22	19	2	2	3	1	0	1	1	2	0	2	1	2	1	0	0	1	1	0	Q99LE7;A0A0J9YV30;Q3UG90;F8VQ28;A0A1D5RMM8;Q8VI36-2;Q8VI36	Q99LE7;A0A0J9YV30;Q3UG90;F8VQ28;A0A1D5RMM8;Q8VI36-2;Q8VI36	Paxillin	Pxn	130
26.0810108184814	26.1173362731934	26.2139148712158	24.8827896118164	26.0908946990967	26.5255641937256	25.250789642334	26.3685131072998	26.0480785369873	26.2204074859619	25.9120502471924	26.3824672698975	26.1823215484619	26.0854339599609	25.389123916626	24.203950881958	26.2693691253662	24.1217155456543				11	7	7	34	21.1	21.1	51.622	0	37.838	1601300000	20	39	3	4	4	2	4	6	4	7	5	6	3	6	3	4	2	0	5	1	A0A0J9YV90;Q8BHJ5;A0A0J9YUE3;A0A0J9YVC9;A0A0J9YUR3	A0A0J9YV90;Q8BHJ5	F-box-like/WD repeat-containing protein TBL1XR1	Tbl1xr1	131
26.5723628997803	26.8000831604004	26.6523933410645	26.538646697998	26.8570938110352	26.9130783081055	26.7691326141357	26.9370803833008	26.7027931213379	26.5093898773193	26.7739181518555	26.4876155853271	26.9675216674805	27.2349834442139	27.3527069091797	27.3292865753174	27.2886810302734	24.6640377044678				9	8	8	35.6	32.6	32.6	53.051	0	77.338	3881900000	26	57	3	3	3	4	5	4	4	4	5	4	4	4	6	6	4	2	4	2	J3QMN4;A0A0U1RPV8;A0A0U1RQA4;J3QMQ8;A0A0M3HEQ0;Q9JLT4-2;Q9JLT4-4;Q9JLT4;D3Z0K8;A0A0M3HEP9;Q9JLT4-3;A0A0U1RPC6;A0A0U1RPY5	J3QMN4;A0A0U1RPV8;A0A0U1RQA4;J3QMQ8;A0A0M3HEQ0;Q9JLT4-2;Q9JLT4-4;Q9JLT4;D3Z0K8;A0A0M3HEP9;Q9JLT4-3;A0A0U1RPC6	Thioredoxin reductase 2, mitochondrial	Txnrd2	135
26.3898849487305	26.1993656158447	26.3200340270996	26.6608486175537	26.3853321075439	26.260835647583	26.2342529296875	26.2067813873291	26.2874298095703	25.9061431884766	26.3365573883057	26.3007736206055	26.3102703094482	26.2252521514893	26.4944515228271	26.1744766235352	26.2467365264893	26.154411315918				15	15	15	35.6	35.6	35.6	72.93	0	131.68	5208700000	33	122	6	5	7	6	6	6	6	6	7	8	5	7	6	5	7	5	7	7	A0A0N4SUH4;Q8BKS9;A0A494BBI7;Q7TMX0;Q8C0F4;A0A494BB98	A0A0N4SUH4;Q8BKS9;A0A494BBI7;Q7TMX0	Pumilio domain-containing protein KIAA0020	Kiaa0020;D19Bwg1357e	136
